,options,sensitive,non_sensitive
104,0.7769955401745392,0.005977625554374533,0.005984461449429268
105,0.8476770165725611,0.0010503355433737482,0.0010520391062223133
106,0.6759113942680415,0.003471016482473388,0.0034710405328759464
107,0.8898818332745577,0.0012326888773530609,0.0012327848807924813
108,0.7495278838505328,0.00041832289282556223,0.0004183467355083348
109,0.7267305296263658,0.001585260123152743,0.0015867180287055527
110,0.7287512398179388,0.0010583803111540169,0.0010583883665471472
111,0.8334762194717769,0.002875166334040058,0.0028750787630440477
112,0.9216419763706654,0.0001508339528570879,0.0001508691313025128
113,0.2261005286636646,0.001118995104033349,0.0011190153018471871
114,0.8898165993523435,0.0012003903552839645,0.0012040324696409588
115,0.8728563818658586,0.0005804248268126422,0.000580423172512716
116,0.8916488381546515,0.00023106916701645663,0.0002310714518093948
117,0.7434462837263709,0.008612198442631502,0.008620031045131094
118,0.8585912159178406,0.0029148897935979967,0.0029209355441837115
119,0.821941159927519,0.0016754933067681943,0.0016754927996405211
120,0.9297661334639997,0.0003476643114455058,0.0003476680664295708
121,0.8462833723751828,0.0010196345949582408,0.0010197380650649457
122,0.8781691118128947,0.0004948032703888106,0.0004948067482442309
123,0.7815844487486174,0.0009201941120422497,0.0009201915037710603
124,0.8647754768899176,0.0020201966516668612,0.0020202670848220583
125,0.840278708099504,0.001416609366309718,0.0014166087400592775
126,0.21313468334119534,0.0016039960792624264,0.00160400123851967
127,0.5947162147494964,0.0025558255324580337,0.002555787195085313
128,0.8165020174928941,0.007433441689843723,0.0074334727309685045
129,0.6726656504324637,0.0007258973839034955,0.0007259267212917919
130,0.7492530370072927,0.0021100072929172153,0.0021099828051594494
131,0.7147561766614672,0.003331248920559915,0.003331236218347744
132,0.9229709153587464,0.0018392044396395857,0.0018435943186198567
133,0.8553547245137452,0.00040210363738746313,0.0004029813521777559
134,0.7307864475733368,0.001134367966444172,0.001134401798467799
135,0.6690944487636443,0.007029695496937549,0.007041874485889554
136,0.881863744391012,0.0016430765723209895,0.001643165077306663
137,0.8283478423691122,0.0006446615315993665,0.0006491769290355442
138,0.8213110978831537,0.0019037326216397865,0.0019037551843397171
139,0.8228690365285729,0.002222755515054242,0.002231109112971419
140,0.8692096903541824,0.0026059073938440314,0.002612235347377201
141,0.7222164234990487,0.0010883239989933902,0.0010884012005314414
142,0.7832286218181252,0.0015787256192982824,0.0015787245813366213
143,0.7445616048935335,0.004482765140523259,0.004482790372580925
144,0.8775342268418171,0.00046249627428601725,0.00046249458868713456
145,0.7756846673146356,0.0011954830089104806,0.001195510247596232
146,0.7381823290343164,0.0007169271055963433,0.0007169237242154389
147,0.8912300911615603,0.0017303867362212788,0.0017359831112367108
148,0.9059578785818303,0.0022727537817979204,0.002277310773417085
149,0.8481895987642929,0.0015100547189013103,0.001510054113219722
150,0.8990438399268896,0.0013389691232359446,0.0013390395465572302
151,0.7947412331050145,0.000493666292941064,0.0004936685860816858
152,0.8972316348808818,0.0012758977011082528,0.0012821414887580485
153,0.5561719325487502,0.004028942347702458,0.004028951091203048
154,0.8536146386468317,0.002219096740787796,0.0022191569078348072
155,0.8034423944045557,0.0021574906462979992,0.0021618807566501363
156,0.8133147443368216,0.0006166714398319062,0.000617872034040956
157,0.900414705844014,0.0023524837980732904,0.002356864451744156
158,0.8812701067290618,0.0008023861010477695,0.0008066032465003925
159,0.7274575037663453,0.0042744074502523155,0.00427429299484039
160,0.8136301603517495,0.00177633319894821,0.0017763610258350049
161,0.8402995802171063,0.0021587330062722287,0.0021587120160724282
162,0.8981502825772623,0.001307984459699707,0.0013131978321594406
163,0.784933825241751,0.0012119905200200787,0.0012119981548562309
164,0.8789517213954241,0.0006153921586843358,0.0006153907431484529
165,0.7611432353733107,0.0037263906510123235,0.003726569263755364
166,0.7664496207871707,0.0037704971442513724,0.0037705244676706773
167,0.776021044148365,0.002520184823123106,0.0025201594646426795
168,0.6899079633294605,0.004780912716848551,0.004780728315621818
169,0.6132967640587594,0.005066499673481717,0.005067274692012291
170,0.7980823406251147,0.0027633331245668913,0.002763327406333005
171,0.9027570338948863,0.0016185526444008058,0.001622500247075609
172,0.9272943262913032,0.0018007246487790063,0.0018040286433102515
173,0.7746744420583127,0.0045677212642334375,0.004567622681292294
174,0.7965431742777582,0.0012063825587420585,0.0012075198642200746
175,0.775387088971911,0.006695037116061009,0.006701874256814455
176,0.7359047820064006,0.005068011767730862,0.005073314325102274
177,0.7253439450869337,0.0029209352342469685,0.0029209421605171926
178,0.9324429273183341,0.0006539126042277577,0.0006539545956669238
179,0.7786663079750724,0.0018458513188934766,0.0018458505629996846
180,0.8205389922622999,0.00014417987955595013,0.0001467065117899402
181,0.872699186016689,0.0021721008644211004,0.0021753659946526227
182,0.7151323818252422,0.002441097512334789,0.0024410979855290504
183,0.6673639362998074,0.004876606258229277,0.004876586259475291
184,0.5144325274450239,0.0013047752537072022,0.0013047080620578466
185,0.6516092875390314,0.00373908932609357,0.0037391010397613833
186,0.4874688484997023,0.0064580179647091285,0.0064578642910260164
187,0.7689051758497953,0.0049713337544936564,0.004976729778331523
188,0.6702208046772284,0.007571405818994403,0.00758313309900982
189,0.7450167250062805,0.0033914474768250713,0.0033916085056651113
190,0.6881123269267846,0.00688207043149891,0.006892270032542225
191,0.6954163316986524,0.0014611434973432758,0.0014611747044006584
192,0.7301258863299154,0.004132914371434371,0.004133114876104127
193,0.8302346547934576,0.000792896688280198,0.0007941170827631128
194,0.6332448838220444,0.004632951113788142,0.004644607202239914
195,0.5643382150446996,0.0013817950858223682,0.0013817391172867843
196,0.8907392714172602,0.0005958550273750252,0.0005968300430088114
197,0.6559839252149686,0.006067602980272646,0.006079394268845739
198,0.6757275861455128,0.004279601647669384,0.004279435913630891
199,0.6666818131343462,0.0017701869075208432,0.0017701907004359363
200,0.8584757019998506,0.0014854254282847812,0.0014854245865977833
201,0.5653836721321568,0.006130160304994359,0.006142113067048038
202,0.6444322611641837,0.00398702803653217,0.003987009303255573
203,0.7362159921831335,0.0007177656358724471,0.0007216846223685458
204,0.7688970120361773,0.0012567374721619284,0.0012567636591269693
205,0.6487790909595788,0.0024481575175256953,0.002448132807653214
206,0.7299591157934628,0.0034210673756267518,0.00342108832043575
207,0.7655239248997532,0.002920622348631552,0.002920593838618979
208,0.16461293057363946,0.0014288606517458557,0.0014288609338658498
209,0.7189856471377425,0.005074722825534117,0.005083511232435889
210,0.804878500814084,0.005283646475538584,0.005283786962081483
211,0.8879628762297216,0.0017131511922741094,0.0017193256317561412
212,0.9426549119089032,0.00030423171321170006,0.0003042677062341202
213,0.7080693846510258,0.004514481537646109,0.004514463649501366
214,0.7590758341102628,0.004903139912704191,0.004903045641741044
215,0.7342881753866095,0.001993190149097712,0.001993109223993539
216,0.7895417933759745,0.0017244168440342378,0.0017244159930134284
217,0.7031442622828763,0.006410878573974266,0.006421782060701542
218,0.677713121753186,0.006342608121374216,0.006355764896144311
219,0.541746616421733,0.005192851496122586,0.005192772912451571
220,0.7722428982415295,0.00022900707755058036,0.00022901917401380034
221,0.8649760258413153,0.0017795518387651865,0.0017841638750387134
222,0.716800405869435,0.0007311604539539385,0.0007311525250578016
223,0.7089918937417679,0.005472685349841022,0.005477772741317277
224,0.9368202541427308,0.00013276570392656284,0.0001340514362852263
225,0.5697234660474351,0.0008020984788987828,0.000802129160582199
226,0.8151576604359434,0.000609940363012651,0.0006099620672199713
227,0.8609389685298083,0.0019938163142352305,0.0020008770395248954
228,0.6271906627662247,0.004362035256282315,0.00436189403161058
229,0.9153307721462625,0.0003086726352584668,0.0003087249746241971
230,0.922211448836606,0.0015440031288826983,0.001544043936773376
231,0.8290934025681054,0.00023149717764159305,0.00023157121237582512
232,0.8634433159022592,0.0014440271871899446,0.0014440261574253654
233,0.710962716373615,0.002754666454801047,0.0027546571024879007
234,0.890425036297529,0.0017024860459180502,0.0017076279761979452
235,0.6525509810599033,0.0035437594606326783,0.0035435955180136425
236,0.8975190797063988,0.0010714519428294267,0.0010722324260069027
237,0.8919605462579057,0.0008070075885257544,0.0008125570407409022
238,0.4954935382484109,0.001768323653975834,0.0017683063935705068
239,0.7421226643782575,0.003524028873320484,0.003524125704993608
240,0.7038290684868116,0.002092258129436919,0.0020922704296699735
241,0.6940350908407709,0.003956304943892208,0.0039563361567072075
242,0.9220060420047957,0.0011187628029183383,0.001118818506059327
243,0.5616355072706938,0.004018190293427981,0.0040181757991267775
244,0.8681479408260202,0.0014888145297206057,0.0014895942183841826
245,0.795514366182033,0.0022078170211776715,0.002207819831023361
246,0.746377914747427,0.0005415970837939765,0.000541612418509585
247,0.8139623356109951,0.0015146958055693993,0.0015146952332556474
248,0.10639236600400181,0.0012293522096693543,0.0012293321683194414
249,0.8581762375979451,0.0027352051743305683,0.0027398446884052685
250,0.5351756742456928,0.003219429971306642,0.0032193198120635813
251,0.8393170049967011,0.002713688931606839,0.0027199714309129597
252,0.7529559057657025,0.004550751363333383,0.004550644921073821
253,0.7197978115291335,0.0016731464041672695,0.0016746045903794915
254,0.6640448510079295,0.00025628523097270817,0.00025629910530766686
255,0.6538861872686539,0.004674546142156455,0.0046745317944947296
256,0.8634433159022592,0.0014440271871899446,0.0014440261574253654
257,0.6266199640522245,0.0038743766072517616,0.003874402844433522
258,0.8278452212143748,0.00028178147055557545,0.0002818003933593438
259,0.6577383818803355,0.005814319889982045,0.005824932924785031
260,0.8207728017005138,0.0021681201498138236,0.0021682173191706067
261,0.8205429273075424,0.001864039690766317,0.0018640349781477994
262,0.7860925783170387,0.0019088079815955394,0.0019088194110482015
263,0.8920626376275322,0.0018125476715040723,0.001812640895208828
264,0.8002608815731946,0.004499316503232986,0.004499341331092421
265,0.908702168322634,0.001469983807122155,0.0014700494863750801
266,0.8542138085467741,0.0008437849791893548,0.0008437712679674504
267,0.7259951647429261,0.004465367327241676,0.004465464534608721
268,0.9080846706638113,0.0006420457657527745,0.0006421034744693577
269,0.6410447552480036,0.00160502285913533,0.0016050401368397083
270,0.6985909064242151,0.004461446577989303,0.0044613009365024325
271,0.7895417933759745,0.0017244168440342378,0.0017244159930134284
272,0.8293375266657677,0.002389345847512603,0.002389321806729572
273,0.9603485762127093,0.00012129055139631362,0.00012131206811314375
274,0.7648326079361141,0.0024420998069105693,0.0024422395056049595
275,0.8225765774259344,0.0018044659675473529,0.0018044831474541834
276,0.6544563769712113,0.002256368284245358,0.002256384261790867
277,0.8555801744223572,0.002383356016363525,0.002383415348286566
278,0.6205878426262643,0.003117802034244388,0.0031176963763748233
279,0.8653759549779352,0.003219122227156923,0.0032259504250329307
280,0.6449348052265123,0.0064448807087780224,0.0064519573392293195
281,0.7273695622861851,0.0031209488525842932,0.0031209248828736325
282,0.760126667766599,0.003967174481106284,0.003967247351350789
283,0.6055198998656124,0.003356993270304365,0.0033568012130693603
284,0.6805272467317991,0.0036928004003662362,0.0036928386412871106
285,0.8774816840232234,0.0005640498264919414,0.0005640481400698109
286,0.8345762285753153,0.0015750553741267215,0.0015750560449829532
287,0.8241247470432427,0.0021825377274594104,0.002183876005204144
288,0.8187932067812653,0.0019709530154227717,0.001972118552082902
289,0.9419991865397606,0.0003004533929032993,0.0003004900320413492
290,0.7078238045505714,0.004108076643099867,0.004108106648047283
291,0.7761215295904549,0.0013742464186961012,0.001374274976805312
292,0.6794428392604459,0.0022987277447381604,0.002298736133845569
293,0.6534648628148716,0.006172626702472872,0.006186106291547144
294,0.13155120554438327,0.0013247818056112415,0.0013247619891297857
295,0.9125045700493501,0.001222188121695389,0.0012222442058288097
296,0.4080143722239882,0.004999850322645827,0.004999656792604501
297,0.6684507609461434,0.004830973028207897,0.004841761957230517
298,0.8789529355490231,0.0011903505340750686,0.0011910601599072201
299,0.8923103485358297,0.00045653579863819127,0.0004565344208501722
300,0.8122735407960135,0.002665309600295318,0.0026722554163449708
301,0.8085452292434638,0.0013015133957802738,0.0013015426687368326
302,0.7907560153980739,0.001741758573926333,0.0017458508651440052
303,0.922211448836606,0.0015440031288826983,0.001544043936773376
304,0.9194978929735953,0.0019352963773118237,0.0019384855440534587
305,0.8131049942749087,0.003121524713399104,0.003127300933106536
306,0.8441125772806117,0.0022742497256771355,0.002274317124306924
307,0.8834775131108472,0.0012222381552007278,0.0012223130270145877
308,0.8934548882534727,0.0011487820087490164,0.0011488512759915137
309,0.8981430845960858,0.0009472893781521385,0.0009473739742596882
310,0.8443193821003661,0.0015039992656986634,0.0015039981761507393
311,0.6843180021387525,0.0031498712366531123,0.003149845654855765
312,0.6779722713399678,0.006581955945819118,0.00659272062301719
313,0.9246813900390407,0.0013001112660209202,0.0013043293893558738
314,0.7752158922812669,0.001263456633851634,0.0012634846538301936
315,0.6834283681819215,0.006096457615079265,0.006106985132547038
316,0.8053891655290499,0.0045045472901645844,0.004504457542347962
317,0.7155816408630926,0.003443804692543795,0.003443895175452516
318,0.9016423759312602,0.0008639469765423513,0.0008639377870829287
319,0.5477345932595199,0.004067778600525429,0.00406775001409132
320,0.8176855193160009,0.0026021939894258495,0.0026021039844277283
321,0.6559933618118521,0.0029608084096064413,0.002960778925605645
322,0.7606114901718684,0.0041343140793013156,0.004134441896723073
323,0.7927923992974684,0.003211598375264746,0.003212794505202954
324,0.9265896887845884,0.000404525570392833,0.0004071275334414509
325,0.9002621679537697,0.001622001650906979,0.0016226410266095281
326,0.6172090717300307,0.004800351145545889,0.004800339379380181
327,0.8100528285140172,0.0056045038828740346,0.00560935563976217
328,0.8491374002187513,0.0021945973158672416,0.002196027285125579
329,0.6986007390369195,0.004946577624565407,0.004946416681490984
330,0.8902261918337899,0.00182455453777286,0.0018247062665308622
331,0.934603538538795,0.0004914774169390013,0.0004915136968092135
332,0.22958147784811445,0.003716779229734346,0.0037166762081617954
333,0.9492613523834734,0.00023856803937105653,0.00023859551412441261
334,0.5037520689802477,0.001937114112558369,0.001936980028696883
335,0.7489404652151279,0.004829166451253419,0.004829184849693413
336,0.587414072768297,0.006435690112398973,0.006449597667352425
337,0.8399294591508806,0.0014550806822348772,0.0014604087907077457
338,0.757682067080168,0.0038505654006306678,0.003850582690654525
339,0.7855675622413401,0.0021695773111698458,0.002169606882245878
340,0.7700078438065248,0.007249552669645887,0.007256659199015081
341,0.741650617463165,0.0009493956657031788,0.0009494311788542653
342,0.8448005527898204,0.0019480676977760014,0.0019480755638823233
343,0.7177903771953424,0.0044723117097063,0.004472192906489703
344,0.6718468565086368,0.0067022286924371954,0.006715819785967803
345,0.8432267416792456,0.0006147507644407302,0.000614755276439477
346,0.8610815319552785,0.0018342262778728302,0.0018389633228855229
347,0.9113251866547216,0.0011006415057875918,0.0011007009671547552
348,0.7144463299482595,0.002390243164399841,0.0023915673027584683
349,0.7304025319463108,0.0034505798352300054,0.003450467682482916
350,0.8844756383041386,0.0011820260270762883,0.0011820990777486884
351,0.8250144009070937,0.0032912331527699124,0.0032966811250532135
352,0.8895599452371243,0.0016532247181877402,0.0016532453765300548
353,0.332142804239993,0.002559017616248327,0.002565120170221924
354,0.9106557253398933,0.0010545016943777075,0.0010590694348519003
355,0.7471604367019609,0.0035544844466239844,0.0035653987628738726
356,0.7958330635483435,0.0005336293159893257,0.0005336855607810109
357,0.7978360500710551,0.0017467626132217084,0.0017467620876127632
358,0.7089189343387261,0.005349402735482234,0.005358289806637551
359,0.6710249448951799,0.004420441485176951,0.004420414554848762
360,0.7921218992560171,0.00405334588950923,0.004053519541878159
361,0.8910400913737249,0.002013953775017896,0.002014794113772589
362,0.7514955558726797,0.004421254786326934,0.004421157392320296
363,0.9143049256672384,0.0017555980903287693,0.0017556568137356843
364,0.5411552885780111,0.001604426380509949,0.001604432294478153
365,0.9206946351187071,0.001138014664599618,0.0011380699328566446
366,0.3662132194949663,0.004587156143380233,0.004587165257801673
367,0.3023928157563205,0.0018285351551163842,0.0018324236316418219
368,0.871257362072356,0.0013504875305252462,0.0013505002833043012
369,0.7605053335937555,0.004395447489335957,0.004395333944330115
370,0.7724811968801077,0.004201830414336971,0.0042075212399688144
371,0.7374338080262532,0.0024668610901581456,0.002466930038891091
372,0.6766981284599751,0.003042912520760943,0.003042796212376686
373,0.5222729890738265,0.007187442386945797,0.007187464661212006
374,0.5641221180703724,0.004068767607185997,0.004068581789130388
375,0.8629526171425823,0.0018016544017169789,0.0018026069920552557
376,0.6414075305365259,0.0006002755692072759,0.0006002862461358394
377,0.8445938987715635,0.002489777507665103,0.0024897216714422354
378,0.2521631443669321,0.005288190685621252,0.005294528145932453
379,0.8654611012607347,0.0017113415993914582,0.0017113871005123293
380,0.8662420741457026,0.0014102487705272004,0.0014103198277584106
381,0.7477638387936167,0.005539369593669186,0.005544558083185325
382,0.7606402650999371,0.0016751117351589961,0.0016752309314789215
383,0.12573517246346455,0.0020089283940707414,0.002008930929354946
384,0.9055667024949798,0.0020175598531812777,0.0020237508851728148
385,0.7191303556901403,0.005321240128156157,0.005322325708762732
386,0.8916125482937787,0.0009599349058126982,0.0009645833207161322
387,0.7580210136347887,0.0001579174183057308,0.00015794047576711545
388,0.8048575786815491,0.0024695954096800588,0.0024696049912495965
389,0.8949797715322347,0.0007683854829529935,0.0007717738213760539
390,0.8926613869698485,0.001870353727489782,0.0018704594732217306
391,0.7081362267490476,0.0043587354093110875,0.0043585791819888975
392,0.7146642592852004,0.005335763631168611,0.005345431544960366
393,0.3067630410660058,0.00464227471305767,0.004642161912700449
394,0.9469214433011075,0.000436623178179274,0.00043997152509530485
395,0.7985772919200826,0.0016849836447738742,0.0016849828929981214
396,0.8863246421897202,0.0005354788968590096,0.0005354776019267093
397,0.6494617568096146,0.0019836966434343406,0.0019837075904092227
398,0.5663804257346783,0.005235299888641798,0.00523514106496209
399,0.8131097556906752,0.003171868195059102,0.003171880645861158
400,0.7521113339607837,0.0011067505451852477,0.001109251474133155
401,0.8587200319598196,0.0014928433839276334,0.0014979983157548116
402,0.7467309081112035,0.0028590394582788115,0.002866362682455048
403,0.6960562014137395,0.00654967392311212,0.006556846016276596
404,0.6832942036853638,0.00432044739647619,0.004321053116532303
405,0.6876122383691836,0.0034647281984396816,0.0034645480257613492
406,0.6128346933110151,0.002396338917856955,0.002396306924654368
407,0.8052063940267544,0.002066758624095888,0.0020667611309798106
408,0.6539349931117613,0.0031188611082337836,0.003118848698751897
409,0.6973122400813736,0.0027399725067378533,0.0027399860192154346
410,0.7985772919200826,0.0016849836447738742,0.0016849828929981214
411,0.6013716649613343,0.0021812345431355684,0.002181245888077221
412,0.31454678387672175,0.004673753691754268,0.004673641712534704
413,0.17076392746821512,0.0023277545451771964,0.0023276368346827336
414,0.8476889733574353,0.0009888533485822304,0.000988968051853556
415,0.6329103165189736,0.0021290853174675828,0.0021290969644249813
416,0.7773611254233401,0.002398981514204035,0.0024007790689009045
417,0.9343752271088306,0.00039193819103078287,0.0003951379843163917
418,0.840327759317006,0.0008294886591520001,0.0008294940945246243
419,0.4739046056056395,0.006035882461547182,0.006035908690127378
420,0.7639245590544306,0.00332646527400815,0.003326572562925234
421,0.9110135357987019,0.001328203294322039,0.001328837783006992
422,0.6187873365997802,0.002918386942268647,0.0029183786503921283
423,0.6888691797430511,0.00042718536852265343,0.0004289746541388251
424,0.8690633023070404,0.0015644455705094984,0.0015645270943546175
425,0.6712436334928498,0.0033756359179126783,0.0033755348079933523
426,0.9181724154768744,0.0009660573399075112,0.0009706133908093523
427,0.24643643415765837,0.0032862468753824814,0.003286127547170725
428,0.9491444019749906,0.00027572643310935785,0.000275762701776921
429,0.7278636997798458,0.0017815080713259324,0.0017876324486483242
430,0.7274174266203772,0.005304938036640561,0.005311046583950763
431,0.8905035446368856,0.0012932118654380709,0.0012932957050244553
432,0.747676270926604,0.002872400858324742,0.002878037736046668
433,0.8897298338633846,0.0014502181153785987,0.0014546602840380674
434,0.7255733385100029,0.0031320069724594113,0.0031319140329144624
435,0.8847864743147511,0.001079159896163695,0.0010841065522469821
436,0.7984762298465284,0.0001001013219401603,0.00010241615134176651
437,0.8870172101305798,0.0007275314073669215,0.0007276143624969089
438,0.8234987545292825,0.002673036355656855,0.0026806190549718556
439,0.8660813080932712,0.0012762099107423985,0.0012763043401504692
440,0.9239378988204408,0.0007796770612019666,0.0007866223608074541
441,0.8914168704213807,0.0023399782887825182,0.0023433424032711647
442,0.6628810207475908,0.006724993748005836,0.006732422817098183
443,0.19916632639797172,0.001707559798239222,0.0017075714688430388
444,0.6828869507153286,0.0022775312427416594,0.0022774286743888483
445,0.7618269757949747,0.004631086952679109,0.004640723177716799
446,0.7922810008676606,0.0007495404637620773,0.0007495672308899248
447,0.6806973389466293,0.006415335089038798,0.006423124143259518
448,0.5902103788976092,0.0038839011717151095,0.003883784179302463
449,0.7737091652634263,0.0004333267996134982,0.00043336094576329476
450,0.19614212021406274,0.004521833981886214,0.004528200656217951
451,0.14598343949910486,0.0020355708661927707,0.002037667547567734
452,0.662150124378968,0.0056622556863956675,0.005671793535636294
453,0.31325430067954585,0.006344313941303081,0.006352462380680324
454,0.939166241152634,0.0002994635818538427,0.0003040233014971819
455,0.726933987432858,0.0018424386601378906,0.0018424482226653272
456,0.7572946687068907,0.001295251759583449,0.0012981653785709701
457,0.7113760863430798,0.004380096812524492,0.004380085058650174
458,0.3742283118481282,0.0011503103143803983,0.001150308390759816
459,0.88465542087215,0.0021101550972075778,0.002115566084419873
460,0.5591071731032571,0.0016727520695618558,0.0016726929064125873
461,0.8688885886804201,0.001511676565248088,0.0015125627711398693
462,0.8973382366893929,0.0012453789176269936,0.0012454638371744986
463,0.7109815753938165,0.004343411444348799,0.004343402972973476
